Tournament,Stage,Match Type,Player,Teams,Agents,Rounds Played,Rating,Average Combat Score,Kills:Deaths,"Kill, Assist, Trade, Survive %",Average Damage Per Round,Kills Per Round,Assists Per Round,First Kills Per Round,First Deaths Per Round,Headshot %,Clutch Success %,Clutches (won/played),Maximum Kills in a Single Map,Kills,Deaths,Assists,First Kills,First Deaths
Valorant Champions 2021,Playoffs,Semifinals,L1NK,Team Liquid,astra,19,0.65,148,0.67,63%,91,0.53,0.11,0.11,0.05,30%,0%,0/3,10,10,15,2,2,1
Valorant Champions 2021,Playoffs,Semifinals,L1NK,Team Liquid,"astra, breach",37,0.74,155,0.69,68%,103,0.54,0.11,0.11,0.03,35%,0%,0/5,10,20,29,4,4,1
Valorant Champions 2021,Playoffs,Semifinals,ScreaM,Team Liquid,reyna,37,1.1,285,1.24,70%,179,0.97,0.14,0.22,0.08,33%,20%,1/5,22,36,29,5,8,3
Valorant Champions 2021,Playoffs,Semifinals,Kiles,Acend,viper,19,1.07,169,1,74%,104,0.58,0.32,0.11,0.05,29%,,,11,11,11,6,2,1
Valorant Champions 2021,Playoffs,Semifinals,Kiles,Acend,cypher,18,1.07,183,1.27,67%,114,0.78,0.06,0.11,0.06,31%,67%,2/3,14,14,11,1,2,1
Valorant Champions 2021,Playoffs,Semifinals,Kiles,Acend,"cypher, viper",37,1.07,176,1.14,70%,109,0.68,0.19,0.11,0.05,30%,67%,2/3,14,25,22,7,4,2
Valorant Champions 2021,Playoffs,Semifinals,zeek,Acend,raze,37,1.14,241,1.29,70%,153,0.84,0.27,0.16,0.08,19%,33%,1/3,20,31,24,10,6,3
Valorant Champions 2021,Playoffs,Semifinals,BONECOLD,Acend,brimstone,19,1,119,0.9,79%,80,0.47,0.32,0.05,0.11,44%,0%,0/1,9,9,10,6,1,2
Valorant Champions 2021,Playoffs,Semifinals,BONECOLD,Acend,omen,18,0.74,221,0.87,83%,137,0.72,0.28,0,0.11,32%,0%,0/2,13,13,15,5,0,2
Valorant Champions 2021,Playoffs,Semifinals,BONECOLD,Acend,"brimstone, omen",37,0.87,170,0.88,81%,108,0.59,0.3,0.03,0.11,36%,0%,0/3,13,22,25,11,1,4
Valorant Champions 2021,Playoffs,Semifinals,starxo,Acend,skye,19,1.53,267,1.82,84%,170,1.05,0.21,0.05,0,28%,0%,0/2,20,20,11,4,1,0
Valorant Champions 2021,Playoffs,Semifinals,starxo,Acend,sage,18,1.64,288,2,83%,189,1.11,0.33,0.11,0.06,29%,,,20,20,10,6,2,1
Valorant Champions 2021,Playoffs,Semifinals,starxo,Acend,"sage, skye",37,1.59,278,1.9,84%,179,1.08,0.27,0.08,0.03,29%,0%,0/2,20,40,21,10,3,1
Valorant Champions 2021,Playoffs,Semifinals,cNed,Acend,jett,18,0.87,231,1,67%,141,0.83,0.11,0.11,0.22,25%,0%,0/1,15,15,15,2,2,4
Valorant Champions 2021,Playoffs,Semifinals,cNed,Acend,sage,19,1.15,169,1.3,68%,112,0.68,0.11,0.16,0.21,31%,0%,0/1,13,13,10,2,3,4
Valorant Champions 2021,Playoffs,Semifinals,cNed,Acend,"jett, sage",37,1.01,200,1.12,68%,126,0.76,0.11,0.14,0.22,28%,0%,0/2,15,28,25,4,5,8
Valorant Champions 2021,Playoffs,Grand Final,Chronicle,Gambit Esports,brimstone,16,1.8,296,4.25,94%,192,1.06,0.5,0.13,0.06,30%,,,17,17,4,8,2,1
Valorant Champions 2021,Playoffs,Grand Final,Chronicle,Gambit Esports,killjoy,45,1.18,236,1.24,69%,164,0.8,0.16,0.11,0.11,24%,13%,1/8,22,36,29,7,5,5
Valorant Champions 2021,Playoffs,Grand Final,Chronicle,Gambit Esports,sova,46,0.76,165,0.82,65%,116,0.61,0.11,0.07,0.11,38%,0%,0/7,23,28,34,5,3,5
Valorant Champions 2021,Playoffs,Grand Final,Chronicle,Gambit Esports,"brimstone, killjoy, sova",107,1.13,220,1.21,71%,147,0.76,0.19,0.09,0.1,29%,7%,1/15,23,81,67,20,10,11
Valorant Champions 2021,Playoffs,Grand Final,Redgar,Gambit Esports,breach,16,1.48,164,2.5,100%,111,0.63,0.56,0.13,0,24%,0%,0/1,10,10,4,9,2,0
Valorant Champions 2021,Playoffs,Grand Final,Redgar,Gambit Esports,astra,41,0.96,187,0.81,59%,133,0.63,0.29,0.12,0.12,31%,33%,2/6,17,26,32,12,5,5
Valorant Champions 2021,Playoffs,Grand Final,Redgar,Gambit Esports,sage,26,0.79,143,0.76,73%,105,0.5,0.38,0,0.12,26%,0%,0/1,13,13,17,10,0,3
Valorant Champions 2021,Playoffs,Grand Final,Redgar,Gambit Esports,sova,24,0.87,122,0.67,75%,80,0.42,0.29,0,0.13,17%,0%,0/1,10,10,15,7,0,3
Valorant Champions 2021,Playoffs,Grand Final,Redgar,Gambit Esports,"astra, breach, sage, sova",107,1.01,161,0.87,72%,111,0.55,0.36,0.07,0.1,27%,22%,2/9,17,59,68,38,7,11
Valorant Champions 2021,Playoffs,Grand Final,nAts,Gambit Esports,cypher,36,1.45,266,1.84,69%,164,0.97,0.22,0.17,0.06,34%,0%,0/5,26,35,19,8,6,2
Valorant Champions 2021,Playoffs,Grand Final,nAts,Gambit Esports,viper,71,1.24,232,1.35,72%,158,0.82,0.32,0.07,0.03,29%,9%,1/11,29,58,43,23,5,2
Valorant Champions 2021,Playoffs,Grand Final,nAts,Gambit Esports,"cypher, viper",107,1.32,245,1.5,71%,160,0.87,0.29,0.1,0.04,31%,6%,1/16,29,93,62,31,11,4
Valorant Champions 2021,Playoffs,Grand Final,d3ffo,Gambit Esports,jett,91,0.99,206,0.98,69%,136,0.7,0.08,0.2,0.15,27%,0%,0/7,21,64,65,7,18,14
Valorant Champions 2021,Playoffs,Grand Final,d3ffo,Gambit Esports,raze,16,0.98,182,1.22,94%,124,0.69,0.06,0.25,0.13,31%,0%,0/1,11,11,9,1,4,2
Valorant Champions 2021,Playoffs,Grand Final,d3ffo,Gambit Esports,"jett, raze",107,0.99,201,1.01,73%,134,0.7,0.07,0.21,0.15,28%,0%,0/8,21,75,74,8,22,16
Valorant Champions 2021,Playoffs,Grand Final,sheydos,Gambit Esports,reyna,26,1,235,1.05,77%,149,0.81,0.08,0.12,0.15,21%,0%,0/1,21,21,20,2,3,4
Valorant Champions 2021,Playoffs,Grand Final,sheydos,Gambit Esports,sage,16,1.04,159,1,88%,111,0.63,0.19,0,0.06,32%,,,10,10,10,3,0,1
Valorant Champions 2021,Playoffs,Grand Final,sheydos,Gambit Esports,skye,65,0.92,160,0.82,60%,111,0.57,0.17,0.06,0.05,25%,0%,0/5,16,37,45,11,4,3
Valorant Champions 2021,Playoffs,Grand Final,sheydos,Gambit Esports,"reyna, sage, skye",107,0.96,175,0.91,68%,120,0.64,0.15,0.07,0.07,25%,0%,0/6,21,68,75,16,7,8
Valorant Champions 2021,Playoffs,Grand Final,BONECOLD,Acend,breach,16,0.55,113,0.43,56%,78,0.38,0.19,0.06,0.06,24%,,,6,6,14,3,1,1
Valorant Champions 2021,Playoffs,Grand Final,BONECOLD,Acend,omen,21,0.86,181,1,71%,116,0.71,0.24,0.1,0.14,37%,0%,0/2,15,15,15,5,2,3
Valorant Champions 2021,Playoffs,Grand Final,BONECOLD,Acend,sova,70,1.03,178,1,70%,121,0.6,0.24,0.06,0.14,44%,18%,2/11,17,42,42,17,4,10
Valorant Champions 2021,Playoffs,Grand Final,BONECOLD,Acend,"breach, omen, sova",107,0.9,166,0.89,68%,113,0.59,0.23,0.07,0.13,39%,15%,2/13,17,63,71,25,7,14
Valorant Champions 2021,Playoffs,Grand Final,Kiles,Acend,cypher,61,0.55,98,0.55,48%,66,0.43,0.05,0.07,0.08,25%,11%,1/9,13,26,47,3,4,5
Valorant Champions 2021,Playoffs,Grand Final,Kiles,Acend,killjoy,20,0.8,141,0.83,80%,102,0.5,0.25,0.15,0.1,31%,0%,0/1,10,10,12,5,3,2
Valorant Champions 2021,Playoffs,Grand Final,Kiles,Acend,viper,26,0.81,131,0.56,69%,89,0.38,0.38,0,0.04,21%,0%,0/1,10,10,18,10,0,1
Valorant Champions 2021,Playoffs,Grand Final,Kiles,Acend,"cypher, killjoy, viper",107,0.65,113,0.6,59%,78,0.43,0.17,0.07,0.07,26%,9%,1/11,13,46,77,18,7,8
Valorant Champions 2021,Playoffs,Grand Final,zeek,Acend,kayo,44,1.06,188,0.97,64%,123,0.64,0.41,0.11,0.07,39%,25%,1/4,15,28,29,18,5,3
Valorant Champions 2021,Playoffs,Grand Final,zeek,Acend,raze,37,0.79,180,0.85,62%,121,0.59,0.19,0.19,0.16,20%,0%,0/1,16,22,26,7,7,6
Valorant Champions 2021,Playoffs,Grand Final,zeek,Acend,reyna,26,1.18,260,1.2,69%,160,0.92,0.19,0.12,0.19,24%,0%,0/2,24,24,20,5,3,5
Valorant Champions 2021,Playoffs,Grand Final,zeek,Acend,"kayo, raze, reyna",107,0.98,199,0.99,64%,132,0.69,0.28,0.14,0.13,27%,14%,1/7,24,74,75,30,15,14
Valorant Champions 2021,Playoffs,Grand Final,cNed,Acend,jett,107,0.96,208,1.07,70%,149,0.75,0.2,0.14,0.14,26%,0%,0/12,24,80,75,21,15,15
Valorant Champions 2021,Playoffs,Grand Final,starxo,Acend,astra,36,0.99,200,1.04,67%,124,0.75,0.28,0.06,0.06,26%,9%,1/11,16,27,26,10,2,2
Valorant Champions 2021,Playoffs,Grand Final,starxo,Acend,sage,47,1.19,249,1.33,79%,158,0.94,0.38,0.06,0.06,26%,67%,2/3,24,44,33,18,3,3
Valorant Champions 2021,Playoffs,Grand Final,starxo,Acend,viper,24,0.71,144,0.6,50%,96,0.5,0.17,0.04,0.04,48%,0%,0/2,12,12,20,4,1,1
Valorant Champions 2021,Playoffs,Grand Final,starxo,Acend,"astra, sage, viper",107,1.01,208,1.05,68%,132,0.78,0.3,0.06,0.06,29%,19%,3/16,24,83,79,32,6,6
Valorant Champions 2021,Group Stage,Opening (A),Marved,Envy,astra,20,1.15,210,1.08,75%,144,0.65,0.45,0.05,0.05,27%,0%,0/3,13,13,12,9,1,1
Valorant Champions 2021,Group Stage,Opening (A),Marved,Envy,viper,21,1.1,205,1.25,81%,144,0.71,0.14,0.05,0,38%,0%,0/3,15,15,12,3,1,0
Valorant Champions 2021,Group Stage,Opening (A),Marved,Envy,"astra, viper",41,1.13,208,1.17,78%,144,0.68,0.29,0.05,0.02,32%,0%,0/6,15,28,24,12,2,1
Valorant Champions 2021,Group Stage,Opening (A),FiNESSE,Envy,killjoy,41,0.95,206,1.07,68%,131,0.73,0.12,0.1,0.1,21%,,,17,30,28,5,4,4
Valorant Champions 2021,Group Stage,Opening (A),Victor,Envy,skye,20,0.9,189,1.07,60%,117,0.75,0.2,0.15,0.15,28%,,,15,15,14,4,3,3
Valorant Champions 2021,Group Stage,Opening (A),Victor,Envy,kayo,21,1.16,181,1.25,67%,122,0.71,0.38,0.1,0.14,20%,,,15,15,12,8,2,3
Valorant Champions 2021,Group Stage,Opening (A),Victor,Envy,"kayo, skye",41,1.03,185,1.15,63%,119,0.73,0.29,0.12,0.15,24%,,,15,30,26,12,5,6
Valorant Champions 2021,Group Stage,Opening (A),yay,Envy,jett,41,1.31,244,1.48,71%,153,0.9,0.2,0.24,0.15,13%,40%,2/5,21,37,25,8,10,6
Valorant Champions 2021,Group Stage,Opening (A),crashies,Envy,sova,41,1.33,204,1.41,83%,134,0.76,0.29,0.05,0.02,20%,0%,0/3,17,31,22,12,2,1
Valorant Champions 2021,Group Stage,Opening (A),v1xen,Keyd Stars,astra,16,0.83,154,0.75,63%,104,0.56,0.44,0.06,0.13,11%,,,9,9,12,7,1,2
Valorant Champions 2021,Group Stage,Opening (A),v1xen,Keyd Stars,viper,45,0.82,132,0.88,76%,97,0.47,0.47,0.02,0.09,25%,50%,2/4,13,21,24,21,1,4
Valorant Champions 2021,Group Stage,Opening (A),v1xen,Keyd Stars,"astra, viper",61,0.82,139,0.83,72%,99,0.49,0.46,0.03,0.1,19%,50%,2/4,13,30,36,28,2,6
Valorant Champions 2021,Group Stage,Opening (A),murizzz,Keyd Stars,killjoy,22,1.17,229,1.33,73%,144,0.91,0.09,0.05,0.09,24%,100%,1/1,20,20,15,2,1,2
Valorant Champions 2021,Group Stage,Opening (A),murizzz,Keyd Stars,sage,16,0.81,111,0.45,75%,108,0.31,0.75,0.06,0.06,28%,0%,0/1,5,5,11,12,1,1
Valorant Champions 2021,Group Stage,Opening (A),murizzz,Keyd Stars,reyna,23,,106,0.82,91%,64,0.39,0.09,0.04,0.17,21%,0%,0/1,9,9,11,2,1,4
Valorant Champions 2021,Group Stage,Opening (A),murizzz,Keyd Stars,"killjoy, reyna, sage",61,0.99,149,0.92,80%,104,0.56,0.26,0.05,0.11,24%,33%,1/3,20,34,37,16,3,7
Valorant Champions 2021,Group Stage,Opening (A),JhoW,Keyd Stars,sage,22,0.6,105,0.33,64%,82,0.27,0.45,0,0.09,14%,0%,0/1,6,6,18,10,0,2
Valorant Champions 2021,Group Stage,Opening (A),JhoW,Keyd Stars,viper,16,0.68,168,0.54,69%,122,0.44,0.19,0,0.13,21%,0%,0/6,7,7,13,3,0,2
Valorant Champions 2021,Group Stage,Opening (A),JhoW,Keyd Stars,cypher,23,,166,1.27,83%,101,0.61,0.09,0.17,0.04,17%,100%,1/1,14,14,11,2,4,1
Valorant Champions 2021,Group Stage,Opening (A),JhoW,Keyd Stars,"cypher, sage, viper",61,0.64,146,0.64,72%,100,0.44,0.25,0.07,0.08,17%,13%,1/8,14,27,42,15,4,5
Valorant Champions 2021,Group Stage,Opening (A),mwzera,Keyd Stars,skye,16,0.99,253,0.93,69%,154,0.81,0.13,0.19,0.06,11%,0%,0/1,13,13,14,2,3,1
Valorant Champions 2021,Group Stage,Opening (A),mwzera,Keyd Stars,sova,45,1.33,199,1.28,87%,118,0.71,0.27,0.02,0.02,16%,0%,0/5,21,32,25,12,1,1
Valorant Champions 2021,Group Stage,Opening (A),mwzera,Keyd Stars,"skye, sova",61,1.16,217,1.15,82%,127,0.74,0.23,0.07,0.03,13%,0%,0/6,21,45,39,14,4,2
Valorant Champions 2021,Group Stage,Opening (A),heat,Keyd Stars,jett,61,1.05,231,1.35,70%,152,0.89,0.05,0.15,0.2,38%,20%,2/10,23,54,40,3,9,12
Valorant Champions 2021,Group Stage,Opening (A),sScary,X10 Esports,astra,20,0.7,133,0.64,70%,88,0.45,0.25,0.05,0.1,39%,0%,0/1,9,9,14,5,1,2
Valorant Champions 2021,Group Stage,Opening (A),sScary,X10 Esports,viper,21,1,220,1.13,71%,140,0.81,0.14,0.05,0.05,18%,25%,1/4,17,17,15,3,1,1
Valorant Champions 2021,Group Stage,Opening (A),sScary,X10 Esports,"astra, viper",41,0.85,176,0.9,71%,115,0.63,0.2,0.05,0.07,26%,20%,1/5,17,26,29,8,2,3
Valorant Champions 2021,Group Stage,Opening (A),Patiphan,X10 Esports,jett,41,0.96,230,0.91,68%,151,0.73,0.15,0.2,0.12,19%,0%,0/6,16,30,33,6,8,5
Valorant Champions 2021,Group Stage,Opening (A),foxz,X10 Esports,sova,41,0.77,173,0.79,63%,120,0.56,0.1,0.07,0.12,22%,0%,0/5,14,23,29,4,3,5
Valorant Champions 2021,Group Stage,Opening (A),Sushiboys,X10 Esports,cypher,41,0.68,138,0.58,54%,93,0.46,0.1,0.05,0.07,17%,0%,0/7,13,19,33,4,2,3
Valorant Champions 2021,Group Stage,Opening (A),Crws,X10 Esports,kayo,41,0.93,196,0.84,73%,128,0.66,0.54,0.07,0.17,26%,0%,0/4,19,27,32,22,3,7
Valorant Champions 2021,Group Stage,Opening (A),cNed,Acend,sage,16,1.52,291,1.5,94%,192,0.94,0.81,0.19,0.06,24%,0%,0/1,15,15,10,13,3,1
Valorant Champions 2021,Group Stage,Opening (A),cNed,Acend,jett,45,1.07,186,0.9,71%,120,0.62,0.09,0.16,0.09,32%,0%,0/2,18,28,31,4,7,4
Valorant Champions 2021,Group Stage,Opening (A),cNed,Acend,"jett, sage",61,1.3,221,1.05,77%,139,0.7,0.28,0.16,0.08,28%,0%,0/3,18,43,41,17,10,5
Valorant Champions 2021,Group Stage,Opening (A),starxo,Acend,sage,22,1,188,0.93,73%,141,0.64,0.32,0.05,0,26%,0%,0/4,14,14,15,7,1,0
Valorant Champions 2021,Group Stage,Opening (A),starxo,Acend,viper,23,,151,0.69,78%,109,0.48,0.26,0.04,0.09,24%,0%,0/4,11,11,16,6,1,2
Valorant Champions 2021,Group Stage,Opening (A),starxo,Acend,skye,16,0.65,160,0.83,63%,85,0.63,0.13,0.06,0.13,7%,100%,1/1,10,10,12,2,1,2
Valorant Champions 2021,Group Stage,Opening (A),starxo,Acend,"sage, skye, viper",61,0.83,166,0.81,72%,114,0.57,0.25,0.05,0.07,19%,11%,1/9,14,35,43,15,3,4
Valorant Champions 2021,Group Stage,Opening (A),Kiles,Acend,viper,38,1.09,194,1.13,76%,131,0.68,0.58,0.11,0.05,32%,0%,0/4,15,26,23,22,4,2
Valorant Champions 2021,Group Stage,Opening (A),Kiles,Acend,cypher,23,,99,0.62,65%,60,0.35,0.09,0,0.04,24%,,,8,8,13,2,0,1
Valorant Champions 2021,Group Stage,Opening (A),Kiles,Acend,"cypher, viper",61,1.09,162,0.94,72%,104,0.56,0.39,0.07,0.05,30%,0%,0/4,15,34,36,24,4,3
Valorant Champions 2021,Group Stage,Opening (A),zeek,Acend,reyna,22,0.96,195,1,68%,120,0.68,0.23,0.23,0.32,15%,0%,0/3,15,15,15,5,5,7
Valorant Champions 2021,Group Stage,Opening (A),zeek,Acend,raze,16,1.78,332,2.38,88%,217,1.19,0.44,0.25,0,22%,0%,0/1,19,19,8,7,4,0
Valorant Champions 2021,Group Stage,Opening (A),zeek,Acend,kayo,23,,163,1.08,91%,109,0.57,0.39,0.22,0,21%,0%,0/3,13,13,12,9,5,0
Valorant Champions 2021,Group Stage,Opening (A),zeek,Acend,"kayo, raze, reyna",61,1.37,230,1.34,82%,141,0.77,0.34,0.23,0.11,20%,0%,0/7,19,47,35,21,14,7
Valorant Champions 2021,Group Stage,Opening (A),BONECOLD,Acend,brimstone,16,1,138,0.89,75%,99,0.5,0.31,0,0,21%,100%,1/1,8,8,9,5,0,0
Valorant Champions 2021,Group Stage,Opening (A),BONECOLD,Acend,sova,45,0.96,160,1.04,82%,112,0.6,0.22,0.02,0.07,32%,29%,2/7,14,27,26,10,1,3
Valorant Champions 2021,Group Stage,Opening (A),BONECOLD,Acend,"brimstone, sova",61,0.98,153,1,80%,108,0.57,0.25,0.02,0.05,29%,38%,3/8,14,35,35,15,1,3
Valorant Champions 2021,Group Stage,Winner's (A),Kiles,Acend,viper,24,0.96,195,0.84,92%,132,0.67,0.29,0.04,0.04,32%,0%,0/4,16,16,19,7,1,1
Valorant Champions 2021,Group Stage,Winner's (A),Kiles,Acend,killjoy,21,1.19,213,1.64,81%,143,0.86,0.1,0,0.1,24%,0%,0/4,18,18,11,2,0,2
Valorant Champions 2021,Group Stage,Winner's (A),Kiles,Acend,"killjoy, viper",45,1.08,204,1.13,87%,137,0.76,0.2,0.02,0.07,28%,0%,0/8,18,34,30,9,1,3
Valorant Champions 2021,Group Stage,Winner's (A),starxo,Acend,astra,21,1.16,218,1.31,81%,126,0.81,0.29,0.19,0,26%,0%,0/1,17,17,13,6,4,0
Valorant Champions 2021,Group Stage,Winner's (A),starxo,Acend,skye,24,0.91,176,0.88,83%,108,0.58,0.25,0.13,0.04,22%,,,14,14,16,6,3,1
Valorant Champions 2021,Group Stage,Winner's (A),starxo,Acend,"astra, skye",45,1.04,197,1.07,82%,116,0.69,0.27,0.16,0.02,24%,0%,0/1,17,31,29,12,7,1
Valorant Champions 2021,Group Stage,Winner's (A),cNed,Acend,sage,24,1.28,207,1.58,83%,123,0.79,0.17,0.13,0.13,24%,100%,2/2,19,19,12,4,3,3
Valorant Champions 2021,Group Stage,Winner's (A),cNed,Acend,jett,21,1.16,235,1.21,67%,147,0.81,0.19,0.19,0.1,29%,,,17,17,14,4,4,2
Valorant Champions 2021,Group Stage,Winner's (A),cNed,Acend,"jett, sage",45,1.22,221,1.38,76%,134,0.8,0.18,0.16,0.11,26%,100%,2/2,19,36,26,8,7,5
Valorant Champions 2021,Group Stage,Winner's (A),BONECOLD,Acend,brimstone,24,0.81,191,0.81,75%,117,0.71,0.25,0.21,0.08,45%,25%,1/4,17,17,21,6,5,2
Valorant Champions 2021,Group Stage,Winner's (A),BONECOLD,Acend,sova,21,1.1,169,1,86%,116,0.57,0.48,0.05,0.05,7%,0%,0/1,12,12,12,10,1,1
Valorant Champions 2021,Group Stage,Winner's (A),BONECOLD,Acend,"brimstone, sova",45,0.95,180,0.88,80%,117,0.64,0.36,0.13,0.07,20%,20%,1/5,17,29,33,16,6,3
Valorant Champions 2021,Group Stage,Winner's (A),zeek,Acend,kayo,21,1.23,206,1.4,81%,124,0.67,0.67,0.19,0.14,24%,25%,1/4,14,14,10,14,4,3
Valorant Champions 2021,Group Stage,Winner's (A),zeek,Acend,raze,24,1.09,244,1.18,75%,162,0.83,0.17,0.13,0.08,23%,33%,1/3,20,20,17,4,3,2
Valorant Champions 2021,Group Stage,Winner's (A),zeek,Acend,"kayo, raze",45,1.16,225,1.26,78%,144,0.76,0.4,0.16,0.11,24%,29%,2/7,20,34,27,18,7,5
Valorant Champions 2021,Group Stage,Winner's (A),FiNESSE,Envy,viper,24,0.76,169,0.78,71%,112,0.58,0.13,0.08,0.13,21%,0%,0/3,14,14,18,3,2,3
Valorant Champions 2021,Group Stage,Winner's (A),FiNESSE,Envy,killjoy,21,0.72,153,0.67,71%,128,0.48,0.24,0,0.19,15%,0%,0/3,10,10,15,5,0,4
Valorant Champions 2021,Group Stage,Winner's (A),FiNESSE,Envy,"killjoy, viper",45,0.74,161,0.73,71%,120,0.53,0.18,0.04,0.16,18%,0%,0/6,14,24,33,8,2,7
Valorant Champions 2021,Group Stage,Winner's (A),Marved,Envy,astra,45,0.87,180,0.83,60%,115,0.64,0.24,0.04,0.09,30%,0%,0/9,16,29,35,11,2,4
Valorant Champions 2021,Group Stage,Winner's (A),yay,Envy,jett,45,1.17,263,1.21,80%,179,0.91,0.22,0.18,0.13,23%,50%,1/2,24,41,34,10,8,6
Valorant Champions 2021,Group Stage,Winner's (A),crashies,Envy,sova,45,1.18,212,1.3,78%,148,0.78,0.38,0.07,0.09,27%,14%,1/7,21,35,27,17,3,4
Valorant Champions 2021,Group Stage,Winner's (A),Victor,Envy,skye,45,0.65,112,0.46,58%,82,0.36,0.49,0.04,0.16,19%,0%,0/2,10,16,35,22,2,7
Valorant Champions 2021,Group Stage,Elimination (A),murizzz,Keyd Stars,breach,18,0.83,195,0.93,78%,119,0.72,0.17,0,0.06,26%,0%,0/3,13,13,14,3,0,1
Valorant Champions 2021,Group Stage,Elimination (A),murizzz,Keyd Stars,killjoy,19,0.58,181,0.56,68%,122,0.53,0.26,0.16,0.16,17%,0%,0/2,10,10,18,5,3,3
Valorant Champions 2021,Group Stage,Elimination (A),murizzz,Keyd Stars,"breach, killjoy",37,0.7,188,0.72,73%,120,0.62,0.22,0.08,0.11,21%,0%,0/5,13,23,32,8,3,4
Valorant Champions 2021,Group Stage,Elimination (A),v1xen,Keyd Stars,viper,19,0.39,70,0.35,47%,47,0.32,0.05,0,0.21,40%,0%,0/1,6,6,17,1,0,4
Valorant Champions 2021,Group Stage,Elimination (A),v1xen,Keyd Stars,astra,18,0.87,195,0.69,61%,131,0.61,0.17,0.17,0,40%,50%,1/2,11,11,16,3,3,0
Valorant Champions 2021,Group Stage,Elimination (A),v1xen,Keyd Stars,"astra, viper",37,0.63,132,0.52,54%,88,0.46,0.11,0.08,0.11,40%,33%,1/3,11,17,33,4,3,4
Valorant Champions 2021,Group Stage,Elimination (A),JhoW,Keyd Stars,sage,19,0.66,128,0.53,53%,83,0.47,0.26,0.11,0.11,26%,0%,0/2,9,9,17,5,2,2
Valorant Champions 2021,Group Stage,Elimination (A),JhoW,Keyd Stars,killjoy,18,0.8,201,0.71,56%,149,0.56,0.28,0.11,0.17,28%,0%,0/5,10,10,14,5,2,3
Valorant Champions 2021,Group Stage,Elimination (A),JhoW,Keyd Stars,"killjoy, sage",37,0.73,164,0.61,54%,115,0.51,0.27,0.11,0.14,27%,0%,0/7,10,19,31,10,4,5
Valorant Champions 2021,Group Stage,Elimination (A),mwzera,Keyd Stars,sova,37,0.74,146,0.57,57%,110,0.43,0.19,0.03,0.14,20%,25%,1/4,9,16,28,7,1,5
Valorant Champions 2021,Group Stage,Elimination (A),heat,Keyd Stars,jett,37,1.16,271,1.06,73%,184,0.92,0.14,0.11,0.11,38%,0%,0/9,24,34,32,5,4,4
Valorant Champions 2021,Group Stage,Elimination (A),Crws,X10 Esports,breach,18,0.66,109,0.62,78%,58,0.44,0.22,0.17,0.06,25%,,,8,8,13,4,3,1
Valorant Champions 2021,Group Stage,Elimination (A),Crws,X10 Esports,sage,19,1.06,181,1,79%,113,0.63,0.58,0.11,0.11,25%,0%,0/1,12,12,12,11,2,2
Valorant Champions 2021,Group Stage,Elimination (A),Crws,X10 Esports,"breach, sage",37,0.86,145,0.8,78%,86,0.54,0.41,0.14,0.08,25%,0%,0/1,12,20,25,15,5,3
Valorant Champions 2021,Group Stage,Elimination (A),Patiphan,X10 Esports,reyna,19,1.51,336,1.92,74%,218,1.21,0.21,0.21,0.16,24%,0%,0/1,23,23,12,4,4,3
Valorant Champions 2021,Group Stage,Elimination (A),Patiphan,X10 Esports,jett,18,1.03,194,1.09,72%,121,0.67,0.28,0.17,0.28,22%,,,12,12,11,5,3,5
Valorant Champions 2021,Group Stage,Elimination (A),Patiphan,X10 Esports,"jett, reyna",37,1.27,265,1.52,73%,170,0.95,0.24,0.19,0.22,23%,0%,0/1,23,35,23,9,7,8
Valorant Champions 2021,Group Stage,Elimination (A),sScary,X10 Esports,viper,19,0.98,163,0.92,63%,118,0.58,0.37,0.05,0.16,20%,,,11,11,12,7,1,3
Valorant Champions 2021,Group Stage,Elimination (A),sScary,X10 Esports,astra,18,1,201,1.2,89%,157,0.67,0.39,0,0,20%,0%,0/3,12,12,10,7,0,0
Valorant Champions 2021,Group Stage,Elimination (A),sScary,X10 Esports,"astra, viper",37,0.99,182,1.05,76%,137,0.62,0.38,0.03,0.08,20%,0%,0/3,12,23,22,14,1,3
Valorant Champions 2021,Group Stage,Elimination (A),foxz,X10 Esports,sova,19,1.01,196,1.09,63%,137,0.63,0.42,0.05,0,38%,0%,0/1,12,12,11,8,1,0
Valorant Champions 2021,Group Stage,Elimination (A),foxz,X10 Esports,skye,18,1.67,327,2,83%,205,1.22,0.17,0.17,0,30%,0%,0/1,22,22,11,3,3,0
Valorant Champions 2021,Group Stage,Elimination (A),foxz,X10 Esports,"skye, sova",37,1.34,262,1.55,73%,170,0.92,0.3,0.11,0,33%,0%,0/2,22,34,22,11,4,0
Valorant Champions 2021,Group Stage,Elimination (A),Sushiboys,X10 Esports,jett,19,1.42,300,2,84%,200,1.16,0.21,0.16,0,21%,0%,0/3,22,22,11,4,3,0
Valorant Champions 2021,Group Stage,Elimination (A),Sushiboys,X10 Esports,killjoy,18,1.66,300,3.67,94%,191,1.22,0.11,0.11,0.06,18%,100%,1/1,22,22,6,2,2,1
Valorant Champions 2021,Group Stage,Elimination (A),Sushiboys,X10 Esports,"jett, killjoy",37,1.54,300,2.59,89%,196,1.19,0.16,0.14,0.03,19%,25%,1/4,22,44,17,6,5,1
Valorant Champions 2021,Group Stage,Decider (A),Patiphan,X10 Esports,jett,26,1.42,285,1.69,65%,185,1.04,0.19,0.15,0.12,25%,0%,0/2,27,27,16,5,4,3
